,event,day,player,pcode,ptype,h2,h3,h4,h5,sum24,num_players,minutes,plyrmnts
344,fall camp practice #14,2017-08-16,linebacker,lb,defensive,2.7573529411764706,0.45955882352941174,0.45955882352941174,0.0,3.676470588235294,2,136.0,272.0
351,fall camp practice #17,2017-08-19,linebacker,lb,defensive,0.8680555555555556,0.8680555555555556,0.0,0.0,1.7361111111111112,2,72.0,144.0
356,fall camp practice #2,2017-08-01,linebacker,lb,defensive,1.5625,0.5208333333333334,0.0,0.0,2.0833333333333335,2,120.0,240.0
364,fall camp practice #3,2017-08-02,linebacker,lb,defensive,4.595588235294118,0.9191176470588235,0.9191176470588235,0.45955882352941174,6.4338235294117645,2,136.0,272.0
373,fall camp practice #4,2017-08-03,linebacker,lb,defensive,5.055147058823529,3.2169117647058822,0.0,0.0,8.272058823529411,2,136.0,272.0
382,fall camp practice #5,2017-08-04,linebacker,lb,defensive,2.297794117647059,0.9191176470588235,0.0,0.0,3.2169117647058822,2,136.0,272.0
392,fall camp practice #6,2017-08-06,linebacker,lb,defensive,2.297794117647059,1.3786764705882353,0.0,0.0,3.6764705882352944,2,136.0,272.0
402,fall camp practice #7,2017-08-07,linebacker,lb,defensive,1.838235294117647,0.45955882352941174,0.0,0.0,2.297794117647059,2,136.0,272.0
411,fall camp practice #8,2017-08-08,linebacker,lb,defensive,1.3786764705882353,0.45955882352941174,0.45955882352941174,0.0,2.297794117647059,2,136.0,272.0
420,fall camp scrimmage #1,2017-08-09,linebacker,lb,defensive,3.90625,1.171875,0.0,0.0,5.078125,2,160.0,320.0
428,fall camp scrimmage #2,2017-08-18,linebacker,lb,defensive,5.244755244755245,2.1853146853146854,3.0594405594405596,0.0,10.48951048951049,2,143.0,286.0
