,activity,before_break,date,event,h2,h3,h4,h5,player,type
3889,team vs. def,False,2017-08-11 15:40:00,fall camp practice #10,0.0,0.0,0.0,0.0,running back,camp
3888,team vs. def,False,2017-08-11 15:40:00,fall camp practice #10,0.0,0.1,0.0,0.0,tight end,camp
3887,team vs. def,False,2017-08-11 15:40:00,fall camp practice #10,0.0,0.1,0.0,0.0,off tackle,camp
3886,pass rush,False,2017-08-11 15:40:00,fall camp practice #10,0.3333333333333333,0.0,0.0,0.0,def end,camp
3885,skell vs. offense,False,2017-08-11 15:40:00,fall camp practice #10,0.0,0.16666666666666666,0.0,0.16666666666666666,linebacker,camp
3884,team vs. def,False,2017-08-11 15:40:00,fall camp practice #10,0.1,0.0,0.0,0.0,off guard,camp
3883,team vs. def,False,2017-08-11 15:45:00,fall camp practice #10,0.0,0.0,0.0,0.0,tight end,camp
3882,team w/ 3s,False,2017-08-11 15:45:00,fall camp practice #10,0.0,0.2222222222222222,0.0,0.0,linebacker,camp
3881,team w/ 3s,False,2017-08-11 15:45:00,fall camp practice #10,0.0,0.0,0.0,0.0,def tackle,camp
3880,team w/ 3s,False,2017-08-11 15:45:00,fall camp practice #10,0.0,0.1111111111111111,0.0,0.0,safety,camp
3873,team vs. def,False,2017-08-11 15:50:00,fall camp practice #10,0.1,0.0,0.0,0.0,tight end,camp
3874,team vs. def,False,2017-08-11 15:50:00,fall camp practice #10,0.0,0.0,0.0,0.0,off tackle,camp
3875,team vs. def,False,2017-08-11 15:50:00,fall camp practice #10,0.0,0.0,0.0,0.0,off guard,camp
3878,team vs. offense,False,2017-08-11 15:50:00,fall camp practice #10,0.0,0.0,0.0,0.0,def end,camp
3877,team vs. offense,False,2017-08-11 15:50:00,fall camp practice #10,0.0,0.0,0.0,0.0,def tackle,camp
3876,team vs. def,False,2017-08-11 15:50:00,fall camp practice #10,0.0,0.0,0.0,0.0,off guard,camp
3879,team vs. offense,False,2017-08-11 15:50:00,fall camp practice #10,0.0,0.1111111111111111,0.0,0.0,safety,camp
3872,team vs. offense,False,2017-08-11 15:55:00,fall camp practice #10,0.0,0.2222222222222222,0.0,0.0,linebacker,camp
3871,team vs. def,False,2017-08-11 15:55:00,fall camp practice #10,0.0,0.2,0.0,0.0,tight end,camp
3870,team vs. offense,False,2017-08-11 15:55:00,fall camp practice #10,0.1111111111111111,0.0,0.0,0.0,def tackle,camp
3869,team vs. def,False,2017-08-11 15:55:00,fall camp practice #10,0.0,0.0,0.0,0.0,off guard,camp
3868,team vs. def,False,2017-08-11 15:55:00,fall camp practice #10,0.0,0.0,0.0,0.0,off tackle,camp
3867,post-practice/punt,False,2017-08-11 16:05:00,fall camp practice #10,0.0,0.0,0.0,0.0,running back,camp
3865,post-practice,False,2017-08-11 16:10:00,fall camp practice #10,0.0,0.25,0.0,0.0,off guard,camp
3866,team vs. offense,False,2017-08-11 16:10:00,fall camp practice #10,0.0,0.1111111111111111,0.0,0.0,linebacker,camp
3862,indy,True,2017-08-12 10:05:00,fall camp practice #11,0.2,0.0,0.0,0.0,tight end,camp
3864,indy,True,2017-08-12 10:05:00,fall camp practice #11,0.1111111111111111,0.0,0.0,0.0,safety,camp
3863,indy,True,2017-08-12 10:05:00,fall camp practice #11,0.0,0.1111111111111111,0.0,0.0,safety,camp
3860,indy,True,2017-08-12 10:10:00,fall camp practice #11,0.1111111111111111,0.0,0.1111111111111111,0.0,def end,camp
3859,indy,True,2017-08-12 10:10:00,fall camp practice #11,0.0,0.0,0.0,0.0,tight end,camp
3861,indy,True,2017-08-12 10:10:00,fall camp practice #11,0.1111111111111111,0.0,0.0,0.0,linebacker,camp
3858,indy,True,2017-08-12 10:15:00,fall camp practice #11,0.0,0.0,0.0,0.0,def end,camp
3857,otb,True,2017-08-12 10:15:00,fall camp practice #11,0.0,0.1,0.0,0.0,off guard,camp
3856,indy,True,2017-08-12 10:20:00,fall camp practice #11,0.3333333333333333,0.0,0.0,0.0,def tackle,camp
3855,indy,True,2017-08-12 10:20:00,fall camp practice #11,0.0,1.0,0.0,0.0,def end,camp
3854,cougar full zone,True,2017-08-12 10:20:00,fall camp practice #11,0.0,0.0,0.0,0.0,linebacker,camp
3853,indy,True,2017-08-12 10:25:00,fall camp practice #11,0.0,0.3333333333333333,0.0,0.0,def end,camp
3849,indy,True,2017-08-12 10:40:00,fall camp practice #11,0.0,0.0,0.0,0.0,def tackle,camp
3852,indy,True,2017-08-12 10:40:00,fall camp practice #11,0.3333333333333333,0.0,0.0,0.0,def end,camp
3851,skell vs. offense,True,2017-08-12 10:40:00,fall camp practice #11,0.0,0.16666666666666666,0.0,0.0,linebacker,camp
3850,skell vs. def,True,2017-08-12 10:40:00,fall camp practice #11,0.0,0.0,0.1,0.0,tight end,camp
3839,skell vs. def,True,2017-08-12 10:45:00,fall camp practice #11,0.2,0.0,0.0,0.0,tight end,camp
3840,skell vs. def,True,2017-08-12 10:45:00,fall camp practice #11,0.0,0.1,0.0,0.0,tight end,camp
3841,skell vs. offense,True,2017-08-12 10:45:00,fall camp practice #11,0.0,0.0,0.0,0.0,linebacker,camp
3842,skell vs. def,True,2017-08-12 10:45:00,fall camp practice #11,0.0,0.0,0.0,0.0,off tackle,camp
3845,indy,True,2017-08-12 10:45:00,fall camp practice #11,0.3333333333333333,0.0,0.0,0.0,def end,camp
3844,indy,True,2017-08-12 10:45:00,fall camp practice #11,0.3333333333333333,0.0,0.0,0.0,def tackle,camp
3847,skell vs. def,True,2017-08-12 10:45:00,fall camp practice #11,0.0,0.0,0.0,0.0,off guard,camp
3848,skell vs. offense,True,2017-08-12 10:45:00,fall camp practice #11,0.0,0.16666666666666666,0.0,0.16666666666666666,linebacker,camp
3843,skell vs. def,True,2017-08-12 10:45:00,fall camp practice #11,0.0,0.1,0.0,0.0,off tackle,camp
3846,skell vs. def,True,2017-08-12 10:45:00,fall camp practice #11,0.1,0.0,0.0,0.0,off guard,camp
3838,team situation,True,2017-08-12 10:50:00,fall camp practice #11,0.0,0.1,0.0,0.0,tight end,camp
3837,team situation,True,2017-08-12 10:50:00,fall camp practice #11,0.1111111111111111,0.0,0.0,0.0,cornerback,camp
3836,team situation,True,2017-08-12 11:00:00,fall camp practice #11,0.0,0.1111111111111111,0.0,0.0,linebacker,camp
3835,team situation,False,2017-08-12 11:00:00,fall camp practice #11,0.0,0.1,0.0,0.0,off guard,camp
3834,skell vs. def,False,2017-08-12 11:05:00,fall camp practice #11,0.0,0.0,0.0,0.0,off guard,camp
3833,team situation,True,2017-08-12 11:05:00,fall camp practice #11,0.0,0.0,0.0,0.0,cornerback,camp
3831,team situation,False,2017-08-12 11:10:00,fall camp practice #11,0.0,0.0,0.0,0.0,linebacker,camp
3832,skell vs. def,False,2017-08-12 11:10:00,fall camp practice #11,0.1,0.0,0.0,0.0,off guard,camp
3829,team w/ 3s,False,2017-08-12 11:20:00,fall camp practice #11,0.0,0.0,0.0,0.0,off guard,camp
3830,team w/ 3s,False,2017-08-12 11:20:00,fall camp practice #11,0.1,0.0,0.0,0.0,tight end,camp
3828,team vs. def,False,2017-08-12 11:25:00,fall camp practice #11,0.0,0.1,0.0,0.0,tight end,camp
3827,team vs. def,False,2017-08-12 11:30:00,fall camp practice #11,0.2,0.0,0.0,0.1,tight end,camp
3826,team vs. def,False,2017-08-12 11:30:00,fall camp practice #11,0.0,0.0,0.0,0.0,off guard,camp
3825,team vs. def,False,2017-08-12 11:30:00,fall camp practice #11,0.1,0.0,0.0,0.0,off tackle,camp
3819,team vs. def,False,2017-08-12 11:35:00,fall camp practice #11,0.1,0.0,0.0,0.0,off tackle,camp
3821,team vs. offense,False,2017-08-12 11:35:00,fall camp practice #11,0.0,0.1111111111111111,0.0,0.0,def end,camp
3820,team vs. offense,False,2017-08-12 11:35:00,fall camp practice #11,0.0,0.0,0.0,0.0,cornerback,camp
3823,team vs. def,False,2017-08-12 11:35:00,fall camp practice #11,0.1,0.1,0.0,0.0,running back,camp
3824,team vs. def,False,2017-08-12 11:35:00,fall camp practice #11,0.2,0.1,0.0,0.0,tight end,camp
3822,team vs. def,False,2017-08-12 11:35:00,fall camp practice #11,0.0,0.0,0.0,0.0,off guard,camp
3818,team vs. def,False,2017-08-12 11:40:00,fall camp practice #11,0.0,0.1,0.0,0.0,tight end,camp
3817,team vs. def,False,2017-08-12 11:40:00,fall camp practice #11,0.1,0.0,0.0,0.0,off tackle,camp
3816,team vs. def,False,2017-08-12 11:40:00,fall camp practice #11,0.0,0.0,0.0,0.0,off guard,camp
3815,team vs. offense,False,2017-08-12 11:40:00,fall camp practice #11,0.0,0.0,0.0,0.0,def end,camp
3810,team vs. def,False,2017-08-12 11:45:00,fall camp practice #11,0.0,0.0,0.0,0.0,off guard,camp
3811,team vs. offense,False,2017-08-12 11:45:00,fall camp practice #11,0.0,0.0,0.0,0.0,linebacker,camp
3813,team vs. def,False,2017-08-12 11:45:00,fall camp practice #11,0.1,0.0,0.0,0.0,off guard,camp
3814,team vs. def,False,2017-08-12 11:45:00,fall camp practice #11,0.0,0.1,0.0,0.0,off tackle,camp
3812,team vs. offense,False,2017-08-12 11:45:00,fall camp practice #11,0.2222222222222222,0.0,0.0,0.0,def end,camp
3809,post-practice/kickoff,False,2017-08-12 11:50:00,fall camp practice #11,0.0,0.16666666666666666,0.0,0.0,tight end,camp
3808,post-practice,False,2017-08-12 11:50:00,fall camp practice #11,0.0,0.0,0.0,0.0,off guard,camp
3807,post-practice,False,2017-08-12 11:50:00,fall camp practice #11,0.0,0.0,0.0,0.0,off tackle,camp
3806,team vs. offense,False,2017-08-12 11:50:00,fall camp practice #11,0.1111111111111111,0.1111111111111111,0.0,0.0,linebacker,camp
3805,post-practice,False,2017-08-12 11:50:00,fall camp practice #11,0.5,0.0,0.0,0.0,off guard,camp
3804,post-practice/kickoff,False,2017-08-12 11:50:00,fall camp practice #11,0.0,0.0,0.16666666666666666,0.0,tight end,camp
3803,post-practice/kickoff,False,2017-08-12 11:55:00,fall camp practice #11,0.16666666666666666,0.0,0.0,0.0,tight end,camp
3802,pat/fg,True,2017-08-13 11:50:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,linebacker,camp
3801,pat/fg,True,2017-08-13 11:50:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3800,indy,True,2017-08-13 12:00:00,fall camp practice #12,0.2222222222222222,0.0,0.0,0.0,tight end,camp
3797,otb,True,2017-08-13 12:05:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,off tackle,camp
3796,otb,True,2017-08-13 12:05:00,fall camp practice #12,0.0,0.1111111111111111,0.0,0.0,off tackle,camp
3799,otb,True,2017-08-13 12:05:00,fall camp practice #12,0.0,0.0,0.0,0.0,off guard,camp
3798,otb,True,2017-08-13 12:05:00,fall camp practice #12,0.0,0.1111111111111111,0.0,0.0,running back,camp
3795,indy,True,2017-08-13 12:15:00,fall camp practice #12,0.0,0.1111111111111111,0.0,0.0,def end,camp
3794,inside/1on1,True,2017-08-13 12:20:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3793,inside/1on1,True,2017-08-13 12:20:00,fall camp practice #12,0.0,0.1111111111111111,0.0,0.0,running back,camp
3792,1on1,True,2017-08-13 12:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,cornerback,camp
3791,inside,True,2017-08-13 12:20:00,fall camp practice #12,0.4,0.2,0.0,0.0,def end,camp
3790,inside/1on1,True,2017-08-13 12:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,off tackle,camp
3782,inside/1on1,True,2017-08-13 12:25:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,off guard,camp
3783,inside/1on1,True,2017-08-13 12:25:00,fall camp practice #12,0.0,0.0,0.0,0.0,running back,camp
3784,inside/1on1,True,2017-08-13 12:25:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3781,1on1,True,2017-08-13 12:25:00,fall camp practice #12,0.25,0.0,0.0,0.0,cornerback,camp
3786,inside,True,2017-08-13 12:25:00,fall camp practice #12,0.4,0.0,0.0,0.0,linebacker,camp
3787,inside/1on1,True,2017-08-13 12:25:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,off guard,camp
3788,inside/1on1,True,2017-08-13 12:25:00,fall camp practice #12,0.0,0.2222222222222222,0.0,0.0,tight end,camp
3785,inside,True,2017-08-13 12:25:00,fall camp practice #12,0.0,0.2,0.0,0.0,linebacker,camp
3789,inside,True,2017-08-13 12:25:00,fall camp practice #12,0.2,0.0,0.0,0.0,def end,camp
3780,skell vs. def,True,2017-08-13 12:30:00,fall camp practice #12,0.0,0.0,0.0,0.0,wide receiver,camp
3779,skell vs. def,True,2017-08-13 12:30:00,fall camp practice #12,0.0,0.0,0.0,0.0,wide receiver,camp
3778,skell vs. offense,True,2017-08-13 12:35:00,fall camp practice #12,0.0,0.0,0.0,0.0,cornerback,camp
3777,skell vs. def,True,2017-08-13 12:35:00,fall camp practice #12,0.0,0.0,0.0,0.0,wide receiver,camp
3776,team situation,True,2017-08-13 12:40:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,def end,camp
3775,team situation,True,2017-08-13 12:40:00,fall camp practice #12,0.0,0.0,0.0,0.0,def tackle,camp
3774,team situation,True,2017-08-13 12:45:00,fall camp practice #12,0.0,0.0,0.0,0.0,off guard,camp
3773,team situation,False,2017-08-13 12:50:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,linebacker,camp
3772,skell vs. def,False,2017-08-13 13:00:00,fall camp practice #12,0.0,0.0,0.1111111111111111,0.0,tight end,camp
3771,pass rush,False,2017-08-13 13:05:00,fall camp practice #12,0.0,0.0,0.0,0.0,def end,camp
3766,team w/ 3s,False,2017-08-13 13:10:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3770,team w/ 3s,False,2017-08-13 13:10:00,fall camp practice #12,0.0,0.1111111111111111,0.0,0.0,linebacker,camp
3769,team w/ 3s,False,2017-08-13 13:10:00,fall camp practice #12,0.0,0.0,0.0,0.0,safety,camp
3768,team w/ 3s,False,2017-08-13 13:10:00,fall camp practice #12,0.0,0.0,0.0,0.0,def end,camp
3767,team w/ 3s,False,2017-08-13 13:10:00,fall camp practice #12,0.0,0.0,0.0,0.0,off guard,camp
3760,team vs. offense,False,2017-08-13 13:15:00,fall camp practice #12,0.0,0.0,0.0,0.0,linebacker,camp
3761,team vs. def,False,2017-08-13 13:15:00,fall camp practice #12,0.1111111111111111,0.1111111111111111,0.0,0.0,tight end,camp
3759,team vs. def,False,2017-08-13 13:15:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,off tackle,camp
3763,team vs. offense,False,2017-08-13 13:15:00,fall camp practice #12,0.0,0.1111111111111111,0.1111111111111111,0.0,def end,camp
3764,team vs. def,False,2017-08-13 13:15:00,fall camp practice #12,0.0,0.0,0.0,0.0,running back,camp
3762,team vs. def,False,2017-08-13 13:15:00,fall camp practice #12,0.0,0.0,0.0,0.0,off guard,camp
3765,team vs. offense,False,2017-08-13 13:15:00,fall camp practice #12,0.0,0.0,0.0,0.0,def tackle,camp
3753,team vs. offense,False,2017-08-13 13:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,linebacker,camp
3754,team vs. def,False,2017-08-13 13:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,running back,camp
3758,team vs. offense,False,2017-08-13 13:20:00,fall camp practice #12,0.2222222222222222,0.0,0.0,0.0,def end,camp
3756,team vs. def,False,2017-08-13 13:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,off guard,camp
3755,team vs. offense,False,2017-08-13 13:20:00,fall camp practice #12,0.0,0.1111111111111111,0.0,0.0,linebacker,camp
3757,team vs. def,False,2017-08-13 13:20:00,fall camp practice #12,0.0,0.0,0.0,0.0,off tackle,camp
3752,team vs. offense,False,2017-08-13 13:25:00,fall camp practice #12,0.0,0.1111111111111111,0.0,0.0,def end,camp
3751,team vs. offense,False,2017-08-13 13:25:00,fall camp practice #12,0.1111111111111111,0.1111111111111111,0.0,0.0,linebacker,camp
3750,team vs. def,False,2017-08-13 13:25:00,fall camp practice #12,0.1111111111111111,0.1111111111111111,0.0,0.0,tight end,camp
3749,team vs. def,False,2017-08-13 13:25:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,off guard,camp
3748,team vs. def,False,2017-08-13 13:25:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3747,team vs. offense,False,2017-08-13 13:25:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,linebacker,camp
3746,team vs. def,False,2017-08-13 13:25:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,off tackle,camp
3745,team vs. def,False,2017-08-13 13:30:00,fall camp practice #12,0.0,0.0,0.0,0.0,off guard,camp
3744,post-practice/turn over,False,2017-08-13 13:40:00,fall camp practice #12,0.1111111111111111,0.0,0.0,0.0,linebacker,camp
3743,post-practice/turn over,False,2017-08-13 13:45:00,fall camp practice #12,0.1111111111111111,0.1111111111111111,0.0,0.0,linebacker,camp
3742,post-practice,False,2017-08-13 13:45:00,fall camp practice #12,0.0,0.0,0.0,0.0,off guard,camp
3741,indy,True,2017-08-14 09:45:00,fall camp practice #13,0.0,0.0,0.0,0.0,tight end,camp
3739,indy,True,2017-08-14 09:50:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3740,indy,True,2017-08-14 09:50:00,fall camp practice #13,0.0,0.0,0.0,0.0,tight end,camp
3738,indy,True,2017-08-14 10:00:00,fall camp practice #13,0.2,0.0,0.0,0.0,linebacker,camp
3736,indy,True,2017-08-14 10:05:00,fall camp practice #13,0.2,0.0,0.0,0.2,def end,camp
3735,otb,True,2017-08-14 10:05:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,off tackle,camp
3734,indy,True,2017-08-14 10:05:00,fall camp practice #13,0.0,0.0,0.0,0.0,linebacker,camp
3733,indy,True,2017-08-14 10:05:00,fall camp practice #13,0.0,0.0,0.0,0.0,linebacker,camp
3732,otb,True,2017-08-14 10:05:00,fall camp practice #13,0.0,0.0,0.0,0.0,tight end,camp
3737,otb,True,2017-08-14 10:05:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3731,inside,True,2017-08-14 10:10:00,fall camp practice #13,0.2,0.0,0.0,0.0,def end,camp
3730,inside/1on1,True,2017-08-14 10:10:00,fall camp practice #13,0.0,0.0,0.0,0.0,off guard,camp
3729,inside/1on1,True,2017-08-14 10:10:00,fall camp practice #13,0.1111111111111111,0.1111111111111111,0.0,0.0,tight end,camp
3728,skell vs. offense,True,2017-08-14 10:25:00,fall camp practice #13,0.0,0.3333333333333333,0.0,0.0,safety,camp
3727,skell vs. def,True,2017-08-14 10:25:00,fall camp practice #13,0.0,0.1111111111111111,0.0,0.0,running back,camp
3726,skell vs. def,True,2017-08-14 10:25:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3725,indy,True,2017-08-14 10:25:00,fall camp practice #13,0.0,0.0,0.0,0.0,def end,camp
3724,skell vs. def,True,2017-08-14 10:25:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,off tackle,camp
3720,team situation,True,2017-08-14 10:30:00,fall camp practice #13,0.0,0.1111111111111111,0.0,0.0,tight end,camp
3723,team situation,True,2017-08-14 10:30:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,running back,camp
3722,team situation,True,2017-08-14 10:30:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,off guard,camp
3721,team situation,True,2017-08-14 10:30:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,linebacker,camp
3719,team situation,True,2017-08-14 10:35:00,fall camp practice #13,0.0,0.0,0.0,0.0,linebacker,camp
3718,team situation,False,2017-08-14 10:40:00,fall camp practice #13,0.0,0.0,0.0,0.0,tight end,camp
3717,skell vs. def,False,2017-08-14 10:45:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3716,skell vs. def,False,2017-08-14 10:45:00,fall camp practice #13,0.0,0.0,0.0,0.0,off tackle,camp
3715,skell vs. def,False,2017-08-14 10:45:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,running back,camp
3714,pass rush,False,2017-08-14 10:45:00,fall camp practice #13,0.3333333333333333,0.0,0.0,0.0,def end,camp
3713,skell vs. offense,False,2017-08-14 10:45:00,fall camp practice #13,0.0,0.0,0.0,0.0,linebacker,camp
3712,skell vs. def,False,2017-08-14 10:45:00,fall camp practice #13,0.0,0.0,0.0,0.0,off guard,camp
3711,skell vs. offense,False,2017-08-14 10:50:00,fall camp practice #13,0.3333333333333333,0.0,0.0,0.0,linebacker,camp
3710,skell vs. def,False,2017-08-14 10:50:00,fall camp practice #13,0.0,0.0,0.1111111111111111,0.0,tight end,camp
3709,skell vs. def,False,2017-08-14 10:55:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,off guard,camp
3708,team w/ 3s,False,2017-08-14 11:00:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3706,team vs. def,False,2017-08-14 11:10:00,fall camp practice #13,0.0,0.1111111111111111,0.0,0.0,tight end,camp
3707,team vs. def,False,2017-08-14 11:10:00,fall camp practice #13,0.0,0.0,0.0,0.0,off guard,camp
3705,team vs. def,False,2017-08-14 11:15:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3704,team vs. def,False,2017-08-14 11:15:00,fall camp practice #13,0.1111111111111111,0.1111111111111111,0.0,0.0,running back,camp
3703,team vs. offense,False,2017-08-14 11:15:00,fall camp practice #13,0.2222222222222222,0.0,0.0,0.0,linebacker,camp
3702,team vs. offense,False,2017-08-14 11:15:00,fall camp practice #13,0.0,0.0,0.1111111111111111,0.0,linebacker,camp
3701,team vs. def,False,2017-08-14 11:15:00,fall camp practice #13,0.0,0.0,0.0,0.0,off guard,camp
3700,team vs. def,False,2017-08-14 11:20:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3699,team vs. offense,False,2017-08-14 11:20:00,fall camp practice #13,0.0,0.0,0.0,0.0,linebacker,camp
3698,team vs. offense,False,2017-08-14 11:20:00,fall camp practice #13,0.0,0.1111111111111111,0.0,0.0,def end,camp
3697,team vs. offense,False,2017-08-14 11:20:00,fall camp practice #13,0.3333333333333333,0.0,0.0,0.0,linebacker,camp
3696,team vs. def,False,2017-08-14 11:20:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,off tackle,camp
3695,team vs. def,False,2017-08-14 11:20:00,fall camp practice #13,0.0,0.1111111111111111,0.0,0.0,off guard,camp
3689,team vs. def,False,2017-08-14 11:25:00,fall camp practice #13,0.0,0.0,0.0,0.0,off guard,camp
3688,team vs. def,False,2017-08-14 11:25:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,off guard,camp
3690,team vs. def,False,2017-08-14 11:25:00,fall camp practice #13,0.0,0.0,0.0,0.0,off tackle,camp
3687,team vs. def,False,2017-08-14 11:25:00,fall camp practice #13,0.0,0.0,0.0,0.0,running back,camp
3692,team vs. def,False,2017-08-14 11:25:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3694,team vs. offense,False,2017-08-14 11:25:00,fall camp practice #13,0.0,0.0,0.1111111111111111,0.0,linebacker,camp
3691,team vs. offense,False,2017-08-14 11:25:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,def end,camp
3693,team vs. offense,False,2017-08-14 11:25:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,linebacker,camp
3686,post-practice/turn over,False,2017-08-14 11:30:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,linebacker,camp
3685,post-practice/turn over,False,2017-08-14 11:35:00,fall camp practice #13,0.0,0.0,0.0,0.0,linebacker,camp
3684,post-practice/turn over,False,2017-08-14 11:35:00,fall camp practice #13,0.1111111111111111,0.0,0.0,0.0,def end,camp
3683,post-practice,False,2017-08-14 11:35:00,fall camp practice #13,0.25,0.0,0.0,0.0,off guard,camp
3682,pre,True,2017-08-16 09:35:00,fall camp practice #14,0.1111111111111111,0.1111111111111111,0.0,0.0,running back,camp
3681,pre,True,2017-08-16 09:35:00,fall camp practice #14,0.0,0.0,0.0,0.0,tight end,camp
3680,indy,True,2017-08-16 09:45:00,fall camp practice #14,0.1,0.0,0.0,0.0,linebacker,camp
3679,indy,True,2017-08-16 09:45:00,fall camp practice #14,0.0,0.0,0.0,0.0,def end,camp
3678,indy,True,2017-08-16 09:50:00,fall camp practice #14,0.0,0.0,0.0,0.0,running back,camp
3677,indy,True,2017-08-16 09:50:00,fall camp practice #14,0.1,0.0,0.0,0.0,linebacker,camp
3676,otb,True,2017-08-16 09:55:00,fall camp practice #14,0.1111111111111111,0.0,0.0,0.0,running back,camp
3675,otb,True,2017-08-16 09:55:00,fall camp practice #14,0.0,0.0,0.0,0.0,off tackle,camp
3674,indy,True,2017-08-16 10:00:00,fall camp practice #14,0.0,0.0,0.0,0.0,linebacker,camp
3664,inside/1on1,True,2017-08-16 10:15:00,fall camp practice #14,0.1111111111111111,0.0,0.0,0.0,off guard,camp
3665,inside,True,2017-08-16 10:15:00,fall camp practice #14,0.16666666666666666,0.16666666666666666,0.0,0.0,def tackle,camp
3666,inside/1on1,True,2017-08-16 10:15:00,fall camp practice #14,0.1111111111111111,0.0,0.0,0.0,running back,camp
3667,inside,True,2017-08-16 10:15:00,fall camp practice #14,0.0,0.3333333333333333,0.0,0.0,def end,camp
3671,inside/1on1,True,2017-08-16 10:15:00,fall camp practice #14,0.0,0.0,0.0,0.0,off guard,camp
3669,inside,True,2017-08-16 10:15:00,fall camp practice #14,0.16666666666666666,0.0,0.0,0.0,linebacker,camp
3670,inside/1on1,True,2017-08-16 10:15:00,fall camp practice #14,0.0,0.0,0.0,0.0,off tackle,camp
3672,inside/1on1,True,2017-08-16 10:15:00,fall camp practice #14,0.1111111111111111,0.0,0.0,0.0,tight end,camp
3673,1on1,True,2017-08-16 10:15:00,fall camp practice #14,0.25,0.0,0.0,0.0,safety,camp
3668,inside/1on1,True,2017-08-16 10:15:00,fall camp practice #14,0.0,0.1111111111111111,0.1111111111111111,0.0,tight end,camp
3663,skell vs. def,True,2017-08-16 10:20:00,fall camp practice #14,0.0,0.0,0.0,0.0,off guard,camp
3662,indy,True,2017-08-16 10:20:00,fall camp practice #14,0.0,0.25,0.0,0.0,def end,camp
3661,skell vs. def,True,2017-08-16 10:20:00,fall camp practice #14,0.0,0.1111111111111111,0.0,0.0,tight end,camp
3660,indy,True,2017-08-16 10:20:00,fall camp practice #14,0.0,0.0,0.0,0.0,def end,camp
3659,indy,True,2017-08-16 10:25:00,fall camp practice #14,0.0,0.0,0.0,0.0,def end,camp
3658,indy,True,2017-08-16 10:25:00,fall camp practice #14,0.0,0.0,0.0,0.0,def end,camp
3654,team situation,True,2017-08-16 10:35:00,fall camp practice #14,0.2222222222222222,0.1111111111111111,0.0,0.0,running back,camp
3655,team situation,True,2017-08-16 10:35:00,fall camp practice #14,0.0,0.0,0.0,0.0,def end,camp
3656,team situation,True,2017-08-16 10:35:00,fall camp practice #14,0.1,0.0,0.0,0.0,linebacker,camp
3657,team situation,True,2017-08-16 10:35:00,fall camp practice #14,0.0,0.0,0.0,0.0,def tackle,camp
3653,team situation,False,2017-08-16 10:40:00,fall camp practice #14,0.2,0.0,0.0,0.0,linebacker,camp
3652,team situation,False,2017-08-16 10:40:00,fall camp practice #14,0.1111111111111111,0.0,0.0,0.0,off guard,camp
3651,pass rush,False,2017-08-16 10:55:00,fall camp practice #14,0.25,0.0,0.0,0.0,def end,camp
