,activity,before_break,date,event,h2,h3,h4,h5,player,type
3599,indy,True,2017-08-18 17:45:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,tight end,camp
3596,indy,True,2017-08-18 17:50:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,tight end,camp
3598,indy,True,2017-08-18 17:50:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,off tackle,camp
3597,indy,True,2017-08-18 17:50:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,off guard,camp
3594,otb,True,2017-08-18 17:55:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,linebacker,camp
3595,otb,True,2017-08-18 17:55:00,fall camp scrimmage #2,0.0,0.0,0.5,0.0,linebacker,camp
3592,otb,True,2017-08-18 18:00:00,fall camp scrimmage #2,1.0,0.0,0.0,0.0,linebacker,camp
3593,otb,True,2017-08-18 18:00:00,fall camp scrimmage #2,1.0,0.5,0.0,0.0,linebacker,camp
3590,scrimmage,False,2017-08-18 18:10:00,fall camp scrimmage #2,0.0,0.5,0.0,0.0,safety,camp
3591,scrimmage,False,2017-08-18 18:10:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,off tackle,camp
3589,scrimmage,False,2017-08-18 18:10:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,running back,camp
3588,scrimmage,False,2017-08-18 18:15:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,running back,camp
3587,scrimmage,False,2017-08-18 18:15:00,fall camp scrimmage #2,1.0,1.0,0.0,0.0,def end,camp
3586,scrimmage,False,2017-08-18 18:15:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,linebacker,camp
3585,scrimmage,False,2017-08-18 18:15:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,def tackle,camp
3584,scrimmage,False,2017-08-18 18:20:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,off guard,camp
3583,scrimmage,False,2017-08-18 18:20:00,fall camp scrimmage #2,0.0,0.0,0.5,0.0,linebacker,camp
3582,scrimmage,False,2017-08-18 18:20:00,fall camp scrimmage #2,0.0,1.0,0.0,0.0,running back,camp
3581,scrimmage,False,2017-08-18 18:20:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,off tackle,camp
3577,scrimmage,False,2017-08-18 18:25:00,fall camp scrimmage #2,1.0,0.5,0.5,0.0,linebacker,camp
3575,scrimmage,False,2017-08-18 18:25:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,def end,camp
3579,scrimmage,False,2017-08-18 18:25:00,fall camp scrimmage #2,0.0,0.5,0.0,0.0,safety,camp
3578,scrimmage,False,2017-08-18 18:25:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,linebacker,camp
3576,scrimmage,False,2017-08-18 18:25:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,off guard,camp
3580,scrimmage,False,2017-08-18 18:25:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,def tackle,camp
3574,scrimmage,False,2017-08-18 18:30:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,off tackle,camp
3573,scrimmage,False,2017-08-18 18:30:00,fall camp scrimmage #2,0.0,0.5,0.0,0.0,linebacker,camp
3572,scrimmage,False,2017-08-18 18:30:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,running back,camp
3571,scrimmage,False,2017-08-18 18:30:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,off guard,camp
3570,scrimmage,False,2017-08-18 18:35:00,fall camp scrimmage #2,1.0,0.0,0.0,0.0,def tackle,camp
3568,scrimmage,False,2017-08-18 18:35:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,safety,camp
3567,scrimmage,False,2017-08-18 18:35:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,off guard,camp
3569,scrimmage,False,2017-08-18 18:35:00,fall camp scrimmage #2,0.5,0.5,0.0,0.0,tight end,camp
3566,scrimmage,False,2017-08-18 18:40:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,wide receiver,camp
3565,scrimmage,False,2017-08-18 18:40:00,fall camp scrimmage #2,0.0,0.5,0.0,0.0,safety,camp
3564,scrimmage,False,2017-08-18 18:40:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,tight end,camp
3559,scrimmage,False,2017-08-18 18:45:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,off guard,camp
3558,scrimmage,False,2017-08-18 18:45:00,fall camp scrimmage #2,0.0,0.5,0.0,0.0,linebacker,camp
3560,scrimmage,False,2017-08-18 18:45:00,fall camp scrimmage #2,0.0,0.0,0.5,0.0,linebacker,camp
3562,scrimmage,False,2017-08-18 18:45:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,tight end,camp
3561,scrimmage,False,2017-08-18 18:45:00,fall camp scrimmage #2,1.0,0.0,0.0,0.0,safety,camp
3563,scrimmage,False,2017-08-18 18:45:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,safety,camp
3557,scrimmage,False,2017-08-18 18:50:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,safety,camp
3556,scrimmage,False,2017-08-18 18:50:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,linebacker,camp
3555,scrimmage,False,2017-08-18 18:50:00,fall camp scrimmage #2,0.0,0.5,0.0,0.5,tight end,camp
3554,scrimmage,False,2017-08-18 18:50:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,off guard,camp
3553,scrimmage,False,2017-08-18 18:55:00,fall camp scrimmage #2,0.5,0.0,0.5,0.0,tight end,camp
3552,scrimmage,False,2017-08-18 19:05:00,fall camp scrimmage #2,0.5,0.5,0.0,0.0,linebacker,camp
3551,scrimmage,False,2017-08-18 19:05:00,fall camp scrimmage #2,0.0,0.0,0.5,0.0,safety,camp
3550,scrimmage,False,2017-08-18 19:05:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,off tackle,camp
3549,scrimmage,False,2017-08-18 19:05:00,fall camp scrimmage #2,1.0,0.0,0.0,0.0,def tackle,camp
3548,scrimmage,False,2017-08-18 19:05:00,fall camp scrimmage #2,0.0,0.0,0.0,0.0,off guard,camp
3547,scrimmage,False,2017-08-18 19:05:00,fall camp scrimmage #2,1.0,0.0,0.0,0.0,def end,camp
3546,scrimmage,False,2017-08-18 19:05:00,fall camp scrimmage #2,1.0,0.0,0.0,0.0,off guard,camp
3545,scrimmage,False,2017-08-18 19:05:00,fall camp scrimmage #2,0.5,0.0,0.0,0.0,tight end,camp
3544,indy,True,2017-08-19 13:55:00,fall camp practice #17,0.5,0.0,0.0,0.0,linebacker,camp
3543,indy,True,2017-08-19 14:05:00,fall camp practice #17,0.0,0.5,0.0,0.0,linebacker,camp
3542,kick off,True,2017-08-19 14:15:00,fall camp practice #17,0.0,0.0,0.0,0.0,tight end,camp
3541,indy,True,2017-08-19 14:35:00,fall camp practice #17,0.0,0.0,0.0,0.0,linebacker,camp
3540,kor,True,2017-08-19 14:55:00,fall camp practice #17,0.0,0.0,0.0,0.0,safety,camp
3539,pat/fg,True,2017-08-20 11:50:00,Oklahoma State #1,0.0,0.0,0.0,0.0,tight end,tues
3538,pat/fg,True,2017-08-20 11:50:00,Oklahoma State #1,0.0,0.5,0.0,0.0,tight end,tues
3537,indy,True,2017-08-20 12:00:00,Oklahoma State #1,0.0,0.0,0.0,0.0,off tackle,tues
3536,punt,True,2017-08-20 12:00:00,Oklahoma State #1,0.0,0.0,0.0,0.0,linebacker,tues
3535,indy,True,2017-08-20 12:00:00,Oklahoma State #1,0.0,0.5,0.0,0.0,def end,tues
3534,indy,True,2017-08-20 12:05:00,Oklahoma State #1,0.0,0.0,0.5,0.0,linebacker,tues
3533,indy,True,2017-08-20 12:10:00,Oklahoma State #1,0.5,0.0,0.0,0.0,def end,tues
3532,indy,True,2017-08-20 12:10:00,Oklahoma State #1,0.0,0.0,0.0,0.0,linebacker,tues
3531,indy,True,2017-08-20 12:15:00,Oklahoma State #1,0.5,0.0,0.0,0.0,def end,tues
3530,indy,True,2017-08-20 12:20:00,Oklahoma State #1,0.5,0.0,0.0,0.0,def tackle,tues
3527,team situation,True,2017-08-20 12:25:00,Oklahoma State #1,0.5,0.0,0.0,0.0,def end,tues
3528,team situation,True,2017-08-20 12:25:00,Oklahoma State #1,0.0,0.0,0.0,0.0,off guard,tues
3529,team situation,True,2017-08-20 12:25:00,Oklahoma State #1,0.5,0.0,0.0,0.0,def end,tues
3522,team situation,False,2017-08-20 12:35:00,Oklahoma State #1,0.5,0.0,0.0,0.0,def end,tues
3523,team situation,False,2017-08-20 12:35:00,Oklahoma State #1,1.0,0.0,0.0,0.0,tight end,tues
3526,team situation,False,2017-08-20 12:35:00,Oklahoma State #1,0.5,0.5,0.0,0.0,def end,tues
3525,team situation,False,2017-08-20 12:35:00,Oklahoma State #1,0.5,0.0,0.0,0.0,def tackle,tues
3524,team situation,False,2017-08-20 12:35:00,Oklahoma State #1,0.5,0.0,0.0,0.0,linebacker,tues
3521,run session,False,2017-08-20 12:40:00,Oklahoma State #1,0.0,0.5,0.0,0.0,linebacker,tues
3520,run session,False,2017-08-20 12:40:00,Oklahoma State #1,0.5,0.0,0.0,0.0,def end,tues
3519,run session,False,2017-08-20 12:40:00,Oklahoma State #1,0.0,0.0,0.0,0.0,off guard,tues
3518,run session,False,2017-08-20 12:45:00,Oklahoma State #1,0.0,0.0,0.0,0.0,off tackle,tues
3517,run session,False,2017-08-20 12:50:00,Oklahoma State #1,0.0,0.0,0.0,0.0,def tackle,tues
3516,run session,False,2017-08-20 12:50:00,Oklahoma State #1,0.0,0.5,0.0,0.0,off guard,tues
3515,run session,False,2017-08-20 12:50:00,Oklahoma State #1,0.5,1.0,0.0,0.0,tight end,tues
3514,run session,False,2017-08-20 12:50:00,Oklahoma State #1,0.0,0.0,0.0,0.0,linebacker,tues
3509,skell vs. scouts,False,2017-08-20 12:55:00,Oklahoma State #1,0.5,0.5,0.5,0.0,tight end,tues
3510,pass rush,False,2017-08-20 12:55:00,Oklahoma State #1,0.5,0.0,0.0,0.0,def tackle,tues
3512,skell vs. scouts,False,2017-08-20 12:55:00,Oklahoma State #1,0.0,0.0,0.0,0.0,linebacker,tues
3513,skell vs. scouts,False,2017-08-20 12:55:00,Oklahoma State #1,0.5,0.5,0.0,0.0,tight end,tues
3511,pass rush,False,2017-08-20 12:55:00,Oklahoma State #1,0.0,0.0,0.0,0.0,def end,tues
3508,skell vs. scouts,False,2017-08-20 13:00:00,Oklahoma State #1,0.5,1.0,0.0,0.5,tight end,tues
3507,pass rush,False,2017-08-20 13:00:00,Oklahoma State #1,0.0,0.0,0.0,0.0,def end,tues
3506,pass rush,False,2017-08-20 13:00:00,Oklahoma State #1,0.5,0.0,0.0,0.0,def end,tues
3505,pass rush,False,2017-08-20 13:00:00,Oklahoma State #1,0.0,0.0,0.0,0.0,def tackle,tues
3504,skell vs. scouts,False,2017-08-20 13:00:00,Oklahoma State #1,0.5,0.0,0.0,0.0,linebacker,tues
3503,pass rush,False,2017-08-20 13:00:00,Oklahoma State #1,0.0,0.0,0.0,0.0,off guard,tues
3502,team vs. scouts,False,2017-08-20 13:05:00,Oklahoma State #1,0.0,0.0,0.0,0.0,tight end,tues
3501,team vs. scouts,False,2017-08-20 13:10:00,Oklahoma State #1,0.0,0.0,0.0,0.0,def end,tues
3500,team vs. scouts,False,2017-08-20 13:15:00,Oklahoma State #1,0.0,0.0,0.0,0.0,off tackle,tues
3499,team vs. scouts,False,2017-08-20 13:15:00,Oklahoma State #1,0.0,0.0,0.0,0.0,wide receiver,tues
3498,team vs. scouts,False,2017-08-20 13:20:00,Oklahoma State #1,0.0,0.0,0.0,0.0,off guard,tues
3497,team vs. scouts,False,2017-08-20 13:20:00,Oklahoma State #1,0.0,0.0,0.0,0.0,tight end,tues
3496,team vs. scouts,False,2017-08-20 13:25:00,Oklahoma State #1,0.5,0.0,0.0,0.0,off guard,tues
3495,team vs. scouts,False,2017-08-20 13:25:00,Oklahoma State #1,0.5,0.0,0.0,0.0,tight end,tues
3494,team vs. scouts,False,2017-08-20 13:25:00,Oklahoma State #1,0.0,0.5,0.0,0.0,off guard,tues
3493,post,False,2017-08-20 13:35:00,Oklahoma State #1,0.0,0.0,0.0,0.0,tight end,tues
3491,pre,True,2017-08-22 15:35:00,Oklahoma State #2,0.0,0.0,0.0,0.0,off guard,tues
3492,pre,True,2017-08-22 15:35:00,Oklahoma State #2,0.0,0.0,0.0,0.0,tight end,tues
3490,pre,True,2017-08-22 15:40:00,Oklahoma State #2,0.0,0.0,0.0,0.0,tight end,tues
3489,indy,True,2017-08-22 16:00:00,Oklahoma State #2,0.5,1.0,0.0,0.0,linebacker,tues
3488,indy,True,2017-08-22 16:05:00,Oklahoma State #2,0.5,0.0,0.0,0.0,linebacker,tues
3487,indy,True,2017-08-22 16:05:00,Oklahoma State #2,0.0,0.0,0.0,0.0,linebacker,tues
3486,skell vs. offense,True,2017-08-22 16:10:00,Oklahoma State #2,0.0,0.0,0.0,0.0,linebacker,tues
3485,skell vs. offense,True,2017-08-22 16:15:00,Oklahoma State #2,0.0,0.0,0.0,0.0,linebacker,tues
3484,team situation,True,2017-08-22 16:20:00,Oklahoma State #2,0.0,0.5,0.0,0.0,def tackle,tues
3483,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.0,0.0,0.0,0.0,def end,tues
3482,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.0,0.5,0.0,0.0,tight end,tues
3481,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.0,0.0,0.0,0.0,running back,tues
3480,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.0,0.0,0.0,0.0,off tackle,tues
3479,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.0,0.0,0.0,0.0,off guard,tues
3478,team situation,False,2017-08-22 16:30:00,Oklahoma State #2,0.0,0.0,0.0,0.0,def tackle,tues
3477,run session-blitz,False,2017-08-22 16:35:00,Oklahoma State #2,0.0,0.0,0.0,0.0,off guard,tues
3475,run session-blitz,False,2017-08-22 16:45:00,Oklahoma State #2,0.5,0.0,0.0,0.0,off guard,tues
3476,run session-blitz,False,2017-08-22 16:45:00,Oklahoma State #2,0.5,0.0,0.0,0.0,off tackle,tues
3474,skell vs. scouts,False,2017-08-22 16:50:00,Oklahoma State #2,0.0,0.0,0.0,0.0,tight end,tues
3473,pass rush,False,2017-08-22 16:50:00,Oklahoma State #2,0.0,0.5,0.0,0.0,def end,tues
3472,pass rush,False,2017-08-22 16:50:00,Oklahoma State #2,0.5,0.5,0.0,0.0,off guard,tues
3471,skell vs. scouts,False,2017-08-22 16:50:00,Oklahoma State #2,0.5,0.0,0.0,0.0,linebacker,tues
3470,skell vs. scouts,False,2017-08-22 16:50:00,Oklahoma State #2,1.0,0.5,0.5,0.0,tight end,tues
3469,skell vs. scouts,False,2017-08-22 16:50:00,Oklahoma State #2,0.5,0.0,0.0,0.0,safety,tues
3468,skell vs. scouts,False,2017-08-22 16:55:00,Oklahoma State #2,0.0,0.0,0.0,0.0,tight end,tues
3467,pass rush,False,2017-08-22 16:55:00,Oklahoma State #2,0.0,0.0,0.0,0.0,def tackle,tues
3466,skell vs. scouts,False,2017-08-22 16:55:00,Oklahoma State #2,0.0,0.0,0.0,0.0,tight end,tues
3465,pass rush,False,2017-08-22 16:55:00,Oklahoma State #2,0.5,0.0,0.0,0.0,def end,tues
3464,pass rush,False,2017-08-22 16:55:00,Oklahoma State #2,0.5,0.0,0.0,0.0,off guard,tues
3463,team vs. scouts,False,2017-08-22 17:00:00,Oklahoma State #2,0.5,0.0,0.0,0.0,tight end,tues
3462,team vs. scouts,False,2017-08-22 17:05:00,Oklahoma State #2,0.0,0.0,0.0,0.0,def end,tues
3461,team vs. scouts,False,2017-08-22 17:05:00,Oklahoma State #2,0.0,0.0,0.0,0.0,off guard,tues
3460,team vs. scouts,False,2017-08-22 17:05:00,Oklahoma State #2,0.0,0.0,0.0,0.0,safety,tues
3459,team vs. scouts,False,2017-08-22 17:10:00,Oklahoma State #2,0.0,0.0,0.0,0.0,off guard,tues
3457,team vs. scouts,False,2017-08-22 17:15:00,Oklahoma State #2,0.0,0.0,0.0,0.0,off guard,tues
3454,team vs. scouts,False,2017-08-22 17:15:00,Oklahoma State #2,0.0,0.0,0.5,0.0,running back,tues
3458,team vs. scouts,False,2017-08-22 17:15:00,Oklahoma State #2,0.0,0.0,0.5,0.0,tight end,tues
3456,team vs. scouts,False,2017-08-22 17:15:00,Oklahoma State #2,0.0,0.5,0.0,0.0,tight end,tues
3455,team vs. scouts,False,2017-08-22 17:15:00,Oklahoma State #2,0.0,0.0,0.0,0.0,off tackle,tues
3453,team vs. scouts,False,2017-08-22 17:20:00,Oklahoma State #2,0.0,0.0,0.5,0.0,tight end,tues
3449,post-practice/punt return,False,2017-08-22 17:25:00,Oklahoma State #2,0.0,0.0,0.0,0.0,linebacker,tues
3452,post-practice/punt return,False,2017-08-22 17:25:00,Oklahoma State #2,0.0,0.0,0.0,0.0,off guard,tues
3451,post-practice/punt return,False,2017-08-22 17:25:00,Oklahoma State #2,0.5,0.0,0.0,0.0,tight end,tues
3450,post-practice/punt return,False,2017-08-22 17:25:00,Oklahoma State #2,0.0,0.0,0.0,0.0,off tackle,tues
3448,post,False,2017-08-22 17:30:00,Oklahoma State #2,0.0,0.0,0.0,0.0,tight end,tues
3447,post,False,2017-08-22 17:30:00,Oklahoma State #2,0.0,0.0,0.0,0.0,off guard,tues
3446,pre,True,2017-08-23 15:40:00,Oklahoma State #3,0.5,0.0,0.0,0.0,off guard,wed
3445,pre,True,2017-08-23 15:40:00,Oklahoma State #3,0.0,0.0,0.0,0.0,tight end,wed
3444,pat/fg,True,2017-08-23 15:45:00,Oklahoma State #3,0.0,0.0,0.0,0.0,off tackle,wed
3443,pat/fg,True,2017-08-23 15:45:00,Oklahoma State #3,0.0,0.5,0.0,0.0,linebacker,wed
3442,punt,True,2017-08-23 15:50:00,Oklahoma State #3,0.0,0.0,0.0,0.0,running back,wed
3441,indy,True,2017-08-23 15:50:00,Oklahoma State #3,0.0,0.0,0.0,0.0,off tackle,wed
3440,indy,True,2017-08-23 16:00:00,Oklahoma State #3,0.0,0.0,0.0,0.0,safety,wed
3439,indy,True,2017-08-23 16:00:00,Oklahoma State #3,0.0,0.0,0.0,0.0,cornerback,wed
3438,indy,True,2017-08-23 16:15:00,Oklahoma State #3,1.0,0.0,0.0,0.0,def end,wed
3435,team situation,True,2017-08-23 16:20:00,Oklahoma State #3,0.5,0.0,0.0,0.0,tight end,wed
3436,team situation,True,2017-08-23 16:20:00,Oklahoma State #3,0.0,0.0,0.0,0.0,def end,wed
3437,team situation,True,2017-08-23 16:20:00,Oklahoma State #3,0.0,0.0,0.0,0.0,off guard,wed
3434,run session vs. scouts,True,2017-08-23 16:30:00,Oklahoma State #3,0.0,0.0,0.0,0.0,def end,wed
3433,pap,True,2017-08-23 16:30:00,Oklahoma State #3,0.0,0.0,0.5,0.0,running back,wed
3432,pap,True,2017-08-23 16:30:00,Oklahoma State #3,0.5,0.0,0.0,0.0,off guard,wed
3431,pap,True,2017-08-23 16:30:00,Oklahoma State #3,0.5,0.0,0.0,0.0,off tackle,wed
3430,run session vs. scouts,True,2017-08-23 16:30:00,Oklahoma State #3,1.0,0.0,0.0,0.0,def tackle,wed
3429,run session vs. scouts,True,2017-08-23 16:35:00,Oklahoma State #3,0.0,0.0,0.0,0.0,cornerback,wed
3428,pap,False,2017-08-23 16:40:00,Oklahoma State #3,0.0,0.0,0.0,0.0,off guard,wed
3427,pap,False,2017-08-23 16:40:00,Oklahoma State #3,1.5,0.0,0.5,0.0,tight end,wed
3426,run session vs. scouts,True,2017-08-23 16:40:00,Oklahoma State #3,0.5,0.0,0.0,0.0,linebacker,wed
3425,run session vs. scouts,True,2017-08-23 16:45:00,Oklahoma State #3,0.0,0.0,0.0,0.0,def end,wed
3424,run session,False,2017-08-23 16:45:00,Oklahoma State #3,0.5,0.5,0.0,0.5,tight end,wed
3419,run session vs. scouts,True,2017-08-23 16:50:00,Oklahoma State #3,0.5,0.0,0.0,0.0,def tackle,wed
3418,run session vs. scouts,True,2017-08-23 16:50:00,Oklahoma State #3,0.0,0.0,0.0,0.5,def end,wed
3421,run session,False,2017-08-23 16:50:00,Oklahoma State #3,0.0,0.0,0.0,0.0,tight end,wed
3422,run session,False,2017-08-23 16:50:00,Oklahoma State #3,0.0,0.0,0.5,0.0,tight end,wed
3423,run session,False,2017-08-23 16:50:00,Oklahoma State #3,0.5,0.0,0.0,0.0,off tackle,wed
3420,run session vs. scouts,True,2017-08-23 16:50:00,Oklahoma State #3,0.0,0.0,0.5,0.0,def end,wed
3417,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.0,0.0,0.0,0.0,tight end,wed
3416,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.0,0.5,0.0,0.0,tight end,wed
3415,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.0,0.0,0.0,0.0,off tackle,wed
3414,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.5,0.0,0.0,0.0,off guard,wed
3413,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.0,0.0,0.0,0.0,off guard,wed
3412,run session,False,2017-08-23 16:55:00,Oklahoma State #3,0.5,0.0,0.0,0.0,off tackle,wed
3411,run session vs. scouts,False,2017-08-23 16:55:00,Oklahoma State #3,0.0,0.0,0.0,0.0,linebacker,wed
3410,pass rush,False,2017-08-23 17:00:00,Oklahoma State #3,0.5,0.0,0.0,0.0,off guard,wed
3409,pass rush,False,2017-08-23 17:00:00,Oklahoma State #3,0.0,0.0,0.0,0.0,def tackle,wed
3408,skell vs. scouts,False,2017-08-23 17:00:00,Oklahoma State #3,0.0,0.5,0.5,0.0,running back,wed
3407,skell vs. scouts,False,2017-08-23 17:00:00,Oklahoma State #3,0.0,0.5,0.0,0.0,tight end,wed
3405,skell vs. scouts,False,2017-08-23 17:05:00,Oklahoma State #3,0.0,0.0,0.0,0.0,tight end,wed
3406,skell vs. scouts,False,2017-08-23 17:05:00,Oklahoma State #3,0.0,0.0,0.0,0.0,tight end,wed
3404,team vs. scouts,False,2017-08-23 17:15:00,Oklahoma State #3,0.0,0.0,0.0,0.0,off guard,wed
3403,team vs. scouts,False,2017-08-23 17:15:00,Oklahoma State #3,0.5,0.0,0.0,0.0,off tackle,wed
3402,team vs. scouts,False,2017-08-23 17:20:00,Oklahoma State #3,1.0,0.0,0.0,0.0,running back,wed
3401,team vs. scouts,False,2017-08-23 17:20:00,Oklahoma State #3,0.5,0.0,0.0,0.0,off guard,wed
3400,team vs. scouts,False,2017-08-23 17:20:00,Oklahoma State #3,0.0,0.0,0.0,0.0,off tackle,wed
3399,team vs. scouts,False,2017-08-23 17:20:00,Oklahoma State #3,0.0,0.0,0.0,0.0,off guard,wed
3398,team vs. scouts,False,2017-08-23 17:25:00,Oklahoma State #3,0.0,0.0,0.0,0.0,running back,wed
3397,team vs. scouts,False,2017-08-23 17:25:00,Oklahoma State #3,0.0,0.0,0.0,0.0,off guard,wed
3396,team vs. scouts,False,2017-08-23 17:25:00,Oklahoma State #3,0.0,0.5,0.0,0.0,off tackle,wed
3395,team vs. scouts,False,2017-08-23 17:25:00,Oklahoma State #3,0.0,0.0,0.0,0.0,def tackle,wed
3394,post-practice/kickoff,False,2017-08-23 17:30:00,Oklahoma State #3,0.0,0.0,0.0,0.0,off guard,wed
3393,post-practice/kickoff,False,2017-08-23 17:30:00,Oklahoma State #3,0.0,0.0,0.0,0.0,running back,wed
3392,post-practice/kickoff,False,2017-08-23 17:30:00,Oklahoma State #3,0.5,0.0,0.0,0.0,off guard,wed
3391,post-practice/kickoff,False,2017-08-23 17:30:00,Oklahoma State #3,0.5,0.0,0.0,0.0,tight end,wed
3389,post-practice/kickoff,False,2017-08-23 17:35:00,Oklahoma State #3,0.5,0.0,0.0,0.0,off guard,wed
3390,post-practice/kickoff,False,2017-08-23 17:35:00,Oklahoma State #3,0.5,0.0,0.5,0.0,tight end,wed
3388,indy,True,2017-08-24 15:35:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,off guard,scrimmage
3387,indy,True,2017-08-24 15:35:00,Oklahoma State Scrim,0.5,0.0,0.0,0.0,off tackle,scrimmage
3386,punt,False,2017-08-24 15:45:00,Oklahoma State Scrim,0.5,0.0,0.0,0.0,def tackle,scrimmage
3384,scrimmage,False,2017-08-24 15:55:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,running back,scrimmage
3385,scrimmage,False,2017-08-24 15:55:00,Oklahoma State Scrim,0.5,0.0,0.0,0.0,linebacker,scrimmage
3383,scrimmage,False,2017-08-24 16:00:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,def end,scrimmage
3382,scrimmage,False,2017-08-24 16:00:00,Oklahoma State Scrim,0.0,0.5,0.0,0.0,wide receiver,scrimmage
3381,scrimmage,False,2017-08-24 16:00:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,running back,scrimmage
3380,scrimmage,False,2017-08-24 16:05:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,tight end,scrimmage
3379,scrimmage,False,2017-08-24 16:05:00,Oklahoma State Scrim,0.5,0.0,0.0,0.0,running back,scrimmage
3378,scrimmage,False,2017-08-24 16:10:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,def end,scrimmage
3377,scrimmage,False,2017-08-24 16:10:00,Oklahoma State Scrim,0.5,0.0,0.0,0.0,off guard,scrimmage
3376,scrimmage,False,2017-08-24 16:10:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,running back,scrimmage
3375,scrimmage,False,2017-08-24 16:10:00,Oklahoma State Scrim,0.0,0.5,0.0,0.0,def tackle,scrimmage
3372,scrimmage,False,2017-08-24 16:15:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,cornerback,scrimmage
3371,scrimmage,False,2017-08-24 16:15:00,Oklahoma State Scrim,0.5,0.0,0.0,0.0,def tackle,scrimmage
3374,scrimmage,False,2017-08-24 16:15:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,off guard,scrimmage
3373,scrimmage,False,2017-08-24 16:15:00,Oklahoma State Scrim,0.5,0.0,0.0,0.0,linebacker,scrimmage
3370,scrimmage,False,2017-08-24 16:20:00,Oklahoma State Scrim,0.5,0.0,0.0,0.0,def tackle,scrimmage
3369,scrimmage,False,2017-08-24 16:20:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,linebacker,scrimmage
3368,scrimmage,False,2017-08-24 16:25:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,linebacker,scrimmage
3367,scrimmage,False,2017-08-24 16:30:00,Oklahoma State Scrim,0.0,0.5,0.0,0.0,linebacker,scrimmage
3366,scrimmage,False,2017-08-24 16:30:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,cornerback,scrimmage
3365,scrimmage,False,2017-08-24 16:35:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,off tackle,scrimmage
3364,scrimmage,False,2017-08-24 16:35:00,Oklahoma State Scrim,0.5,0.0,0.0,0.0,tight end,scrimmage
3363,scrimmage,False,2017-08-24 16:45:00,Oklahoma State Scrim,0.0,0.0,0.0,0.0,def tackle,scrimmage
3362,pre,True,2017-08-25 15:40:00,Oklahoma State #5,0.0,0.0,0.0,0.0,off tackle,tues
3361,indy,True,2017-08-25 15:50:00,Oklahoma State #5,0.5,0.0,0.0,0.0,off guard,tues
3360,indy,True,2017-08-25 15:55:00,Oklahoma State #5,0.5,0.0,0.0,0.0,def end,tues
3359,kor,True,2017-08-25 15:55:00,Oklahoma State #5,0.0,0.0,0.0,0.0,linebacker,tues
